File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
ed5cad4a-a763-413b-afe0-0d5f1a9866e8	7575a511-bd61-4606-b86f-3b4abc5d7591.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-B5-A0JY	TCGA-B5-A0JY-01A	Tumor	Primary	Solid Tissue	OCT
ed65fc0a-eba4-4dd0-852a-5c4e7f77518a	554bb0a5-bb85-49b2-afa3-9b8e32466324.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ACC	TCGA-OR-A5L6	TCGA-OR-A5L6-01A	Tumor	Primary	Unknown	OCT
ed69f39b-5710-4f62-b09d-2c09c376bc28	40f7db5a-6d12-4c28-ad04-14e8f06f728d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-VS-A9U5	TCGA-VS-A9U5-01A	Tumor	Primary	Unknown	Unknown
ed6a5c6e-d912-44e6-8585-b3f4b9058d95	d9c4acba-7016-4e23-a763-1b704fc40abf.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PAAD	TCGA-2J-AABF	TCGA-2J-AABF-01A	Tumor	Primary	Solid Tissue	OCT
ed6f5903-29e5-443f-b402-9465a56e340e	f54eb7f3-c9db-4ea3-bd32-225e3b863a7d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E9-A5UP	TCGA-E9-A5UP-01A	Tumor	Primary	Solid Tissue	OCT
ed71ac2c-65d3-4cc1-9f31-0a88c87ed8e5	0c306679-dd77-42c4-bb22-191dc0b61bf3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-6709	TCGA-BR-6709-01A	Tumor	Primary	Solid Tissue	Unknown
ed807822-ea40-4b67-8629-4669cca6c866	88ef09f6-d124-460c-b9d8-55a4cd0bd508.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-KS-A41J	TCGA-KS-A41J-01A	Tumor	Primary	Solid Tissue	Unknown
ed8139f5-56e9-4e5e-87ee-650e64b767aa	fe20dca0-bb6b-42a2-a9ce-4e1beac7d658.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ESCA	TCGA-LN-A8I0	TCGA-LN-A8I0-01A	Tumor	Primary	Unknown	OCT
ed84b69b-7a31-4e80-adc4-9e13f3296ab4	fb60b6c4-9f13-4bf4-a8ab-83ef173541e9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-AAMJ	TCGA-XF-AAMJ-01A	Tumor	Primary	Unknown	OCT
ed8863c2-36a6-4a67-9351-2f3959512798	7889fec7-c577-4085-b9c0-a733e23e96f9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PAAD	TCGA-F2-7273	TCGA-F2-7273-01A	Tumor	Primary	Solid Tissue	Unknown
ed8a7c8c-6bfc-4676-a8c4-db037a5924a9	b26f6c9b-6903-471d-bed3-d2c36d32f619.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KICH	TCGA-KL-8323	TCGA-KL-8323-01A	Tumor	Primary	Solid Tissue	Unknown
ed8dd9f8-176f-45de-8533-79736205508a	26608eaa-a6cd-40ed-8ace-b9e616aa2318.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3979	TCGA-AA-3979-01A	Tumor	Primary	Solid Tissue	Unknown
ed925bc9-922e-4475-b533-75d4072b392c	36a1bbe3-8f1e-4abe-a171-caae110a605c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-D1-A3DA	TCGA-D1-A3DA-01A	Tumor	Primary	Solid Tissue	OCT
ed926791-7716-4970-a156-e4c479a5fe2b	8a31e857-f144-438e-a11e-84baa41c1457.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-AAC8	TCGA-DD-AAC8-01A	Tumor	Primary	Unknown	OCT
ed970ec4-184a-435f-85b3-78542cfa8391	dadce693-8e23-4798-9362-5b677acc8d25.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-CN-6994	TCGA-CN-6994-01A	Tumor	Primary	Solid Tissue	Unknown
ed9d41e4-aef2-4b9f-801f-74228cc061b7	a75296ed-0a6a-45aa-9483-e550417976ce.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-D8-A4Z1	TCGA-D8-A4Z1-01A	Tumor	Primary	Solid Tissue	Unknown
eda16391-d90d-4677-90ea-1483cc185899	a144e133-4907-42f1-901d-a26bd0ac1ac5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-33-AASD	TCGA-33-AASD-01A	Tumor	Primary	Solid Tissue	OCT
eda33cdf-c612-4edd-a6c2-cb2208d9589f	6c9cc706-912c-440a-98ca-772c05d6bcd7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-LL-A50Y	TCGA-LL-A50Y-01A	Tumor	Primary	Solid Tissue	Unknown
eda75173-f21d-457e-b539-7fc6c4252cc2	c5d37287-4bd9-40fe-9085-717296fc02ae.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-VS-A9UB	TCGA-VS-A9UB-01A	Tumor	Primary	Unknown	Unknown
edb72868-98cc-4fb2-990e-dbc26ff6668c	34ec0b97-165a-4ea9-8da0-604106f4ba01.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-15-1449	TCGA-15-1449-01A	Tumor	Primary	Unknown	Unknown
edbb545e-063a-4a6e-bd92-20feb0054d77	17062926-dcd3-433c-9dcd-e320c1f70875.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCS	TCGA-N9-A4Q4	TCGA-N9-A4Q4-01A	Tumor	Primary	Solid Tissue	Unknown
edbc4a5d-8ab8-4748-af15-15ad43806777	f6d51c8d-168c-4d21-97a5-92722a2a1a16.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-7854	TCGA-HT-7854-01A	Tumor	Primary	Solid Tissue	Unknown
edbe86b5-b516-4420-97af-0865037a991f	b0cf5efb-b58b-4683-90b8-4dec1d582e42.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-63-5131	TCGA-63-5131-01A	Tumor	Primary	Unknown	Unknown
edc03e40-26c7-4559-8438-fc8298f1a186	11b7b070-ffc9-4881-8a79-5e8d0a4e40f2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-RA-A741	TCGA-RA-A741-01A	Tumor	Primary	Solid Tissue	Unknown
edc35632-780a-40bb-acb4-09ab82acad6d	626f89a3-3d72-4c1b-b222-0af5d53b88b3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-74-6578	TCGA-74-6578-01A	Tumor	Primary	Unknown	Unknown
edc3e257-09cf-4596-8de5-a2fa91a3d6c2	5a6c0a7b-bbfd-4481-bc51-d78130d31fa1.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-AAN5	TCGA-XF-AAN5-01A	Tumor	Primary	Unknown	OCT
edc3ffea-97c8-4cf6-9bf4-9c78c614b683	b3f85102-99f1-4a80-be77-9c3afcb24fa9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-G3-AAV5	TCGA-G3-AAV5-01A	Tumor	Primary	Solid Tissue	OCT
edd90506-e415-4500-baaa-3087e0dd6e20	dc202c45-147c-43a3-b858-f8449f06cb19.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-13-0807	TCGA-13-0807-01B	Tumor	Primary	Unknown	Unknown
eddaba94-c9be-4ef2-8a03-6b9848db10a1	6b52da40-28cb-48d7-b73c-6c97672f679d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-98-8023	TCGA-98-8023-01A	Tumor	Primary	Solid Tissue	Unknown
eddd75c6-218d-4e81-927b-ce772e665ac4	b12d8100-4c1d-45df-943e-3e7b83e6d047.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-12-1094	TCGA-12-1094-01A	Tumor	Primary	Unknown	Unknown
edde6deb-36eb-4b28-aa2d-8a3ed9a674c4	b3fff920-c237-46da-8811-90afdbb59005.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-G3-A25U	TCGA-G3-A25U-01A	Tumor	Primary	Unknown	OCT
ede43265-8f8a-4a76-972c-28620ae2f3d1	3af0ea07-445a-4786-b3c0-6bffb0ac5586.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-56-A4ZK	TCGA-56-A4ZK-01A	Tumor	Primary	Solid Tissue	Unknown
ede8cc11-8cc7-4db9-b2f3-8986e12abfa3	1cebd084-98a1-4649-86c2-4661155b43be.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-B6-A0I1	TCGA-B6-A0I1-01A	Tumor	Primary	Solid Tissue	OCT
edeaea6d-2a5a-4ec2-a09b-f9fca6b5ea26	7649ce20-7702-4f48-9855-a9e161af39a3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-33-4547	TCGA-33-4547-01A	Tumor	Primary	Unknown	Unknown
edf72db1-8592-4447-9f0f-058db1e5bfb0	a8debd07-9247-47c7-a0e3-854e0008ad01.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-13-1511	TCGA-13-1511-01A	Tumor	Primary	Unknown	Unknown
edfee2cb-1a43-4124-9e4c-925d2913181d	51a6b9b8-425d-43c0-922e-1a2fcc641392.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-B1-A655	TCGA-B1-A655-01A	Tumor	Primary	Solid Tissue	OCT
edff7170-c35e-40d5-a95e-2c429df0c4f3	13e2cd72-c835-4a7c-92a9-9a3744999e60.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-12-1602	TCGA-12-1602-01A	Tumor	Primary	Unknown	Unknown
ee070df9-601d-4b36-b37b-9b59f7a3d833	6c242b65-4dd2-446c-9588-350e80724bc2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-B5-A0K6	TCGA-B5-A0K6-01A	Tumor	Primary	Solid Tissue	OCT
ee0a4e07-9fda-46a9-b4f7-e5e7b59ae270	9580ca9c-6c05-465e-8d08-69f0366a8b23.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-MM-A84U	TCGA-MM-A84U-01A	Tumor	Primary	Solid Tissue	OCT
ee0b84d7-05e5-4490-a1c3-0c0b28a5b317	21901305-89eb-4afb-a2f8-f50ea767e9c5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-BK-A139	TCGA-BK-A139-01A	Tumor	Primary	Solid Tissue	Unknown
ee13b683-df39-4baa-8f8c-6c7f40d75d56	f6d07a10-47fa-4c72-9a10-923d2e1aa890.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-A01F	TCGA-AA-A01F-01A	Tumor	Primary	Solid Tissue	Unknown
ee2418e5-f9e7-4f95-8b64-0092263dbfae	eb8aa8d7-ccb1-4d44-ae6a-8e10d743c6a8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4639	TCGA-CJ-4639-01A	Tumor	Primary	Unknown	Unknown
ee27b404-f082-4383-8fe4-d724fb35202c	f453640c-9196-4f8e-8620-9b3739d50c0d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5175	TCGA-BP-5175-01A	Tumor	Primary	Unknown	Unknown
ee288eaa-8c1f-492a-a03a-8f24e2f7bd03	7ac581b3-9c27-4010-b5cd-688473b43274.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8369	TCGA-BR-8369-01A	Tumor	Primary	Unknown	Unknown
ee2c9abd-7d7f-4d23-8227-6ba60188520f	e5a40f4c-9ad4-4c9d-a75f-4d2801625f0f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-RD-A8NB	TCGA-RD-A8NB-01A	Tumor	Primary	Unknown	Unknown
ee323999-208a-4118-b5f7-33560db6aa94	63c711c8-979b-414a-897e-df86f1745f29.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-CF-A3MI	TCGA-CF-A3MI-01A	Tumor	Primary	Solid Tissue	OCT
ee334867-5fdc-4a8a-9856-61395c62b1c3	95f47779-b2bf-443c-ba43-85430068fbb4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-FG-A6J3	TCGA-FG-A6J3-01A	Tumor	Primary	Solid Tissue	OCT
ee341cf8-f89e-4450-a4ad-670cc2629dea	d5fdcac8-7b2e-4520-ac76-0d098e395830.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-56-A4BY	TCGA-56-A4BY-01A	Tumor	Primary	Solid Tissue	Unknown
ee38254a-bd9b-4082-9344-d7c424ca26c9	b62f0049-401d-4cd3-8951-e6759f73586a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-IQ-7632	TCGA-IQ-7632-01A	Tumor	Primary	Solid Tissue	Unknown
ee38822f-42a8-4abd-aa0a-37e11af9dd63	372ca3d8-341d-4e9a-9438-788fefbfb8a4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-DK-A6B6	TCGA-DK-A6B6-01A	Tumor	Primary	Unknown	OCT
ee38874e-b881-48ea-a2e3-7def9a32622f	0b80a520-d892-4fc4-92ce-e24823ab2800.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-HC-8262	TCGA-HC-8262-01A	Tumor	Primary	Solid Tissue	Unknown
ee459c34-c47f-4aff-b2fb-9b5c30a1b5d1	544e3195-686d-4b83-9b04-551edbe271e5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UVM	TCGA-WC-AA9E	TCGA-WC-AA9E-01A	Tumor	Primary	Solid Tissue	Unknown
ee46ac87-5a5c-45ee-8893-32553d59cfcb	d79091ad-8bbe-4c9a-a454-eff4e51b6a04.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-A74O	TCGA-HT-A74O-01A	Tumor	Primary	Unknown	OCT
ee4805bd-c396-45f1-981d-c1567eae08f4	ccfff921-c0fd-43ef-b686-782e4ea39747.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-AX-A05T	TCGA-AX-A05T-01A	Tumor	Primary	Unknown	Unknown
ee4f01b8-160f-4f6f-a931-12056483b9b7	c8a424bc-f8a2-41e4-a0ba-40f452bd43a4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-FP-A4BE	TCGA-FP-A4BE-01A	Tumor	Primary	Solid Tissue	Unknown
ee51e7eb-f960-4b63-b58f-280d45621b13	1a209197-90a7-45ba-93fb-ec4b7cbfaeeb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3842	TCGA-AA-3842-01A	Tumor	Primary	Solid Tissue	Unknown
ee5de981-45b5-4998-a04c-aef1e174fc31	a650d07a-a78f-439d-b2b2-16a0eb43c1b6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A2CQ	TCGA-EM-A2CQ-01A	Tumor	Primary	Solid Tissue	Unknown
ee6516c7-2942-4e14-a4cd-0adf763480ab	4c6030ed-1879-4725-be0b-8946d260905c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-SARC	TCGA-DX-A6Z0	TCGA-DX-A6Z0-01A	Tumor	Primary	Unknown	OCT
ee68e930-d1d4-41f9-8962-acffccee5616	75e5626e-2c98-443f-a9de-635266357def.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-B9-4114	TCGA-B9-4114-01A	Tumor	Primary	Solid Tissue	Unknown
ee694c4f-456e-468b-827c-b09ad944fcbe	dd905967-56c7-40ae-802b-2f6b8fbf5053.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-YL-A8SO	TCGA-YL-A8SO-01B	Tumor	Primary	Solid Tissue	OCT
ee699ca1-3167-4cd8-9a6a-b4db32f55468	13c0c883-2355-4019-b1a7-e80157be4d98.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-SARC	TCGA-WK-A8XT	TCGA-WK-A8XT-01A	Tumor	Primary	Solid Tissue	Unknown
ee6c3782-cfae-4eb5-a401-f72fe399e77b	7b3657a5-9084-4188-9046-7b47121c4497.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5168	TCGA-BP-5168-01A	Tumor	Primary	Unknown	Unknown
ee6dec6d-15f8-45b2-a6ca-25cf03552a19	e36ad15e-2aa3-4fec-9b58-fd5471d679e0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ESCA	TCGA-LN-A49P	TCGA-LN-A49P-01A	Tumor	Primary	Unknown	OCT
ee769e8f-943a-4913-b32e-84d67418ae1c	823a66f4-3900-4d05-bf45-881906412c1b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A39S	TCGA-ET-A39S-01A	Tumor	Primary	Solid Tissue	OCT
ee8cc206-318e-4c2b-858b-ce7c2923deb6	a9b72a15-6173-4ec8-93ba-da23fd456bf0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PAAD	TCGA-3A-A9IS	TCGA-3A-A9IS-01A	Tumor	Primary	Solid Tissue	OCT
ee90a767-c920-402c-95e3-e33b193be5a8	f1770242-9175-4577-b1bc-f6cf47c9d009.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-50-6592	TCGA-50-6592-01A	Tumor	Primary	Solid Tissue	Unknown
ee952089-7fbf-4d9d-bc89-428ea81241d8	86026125-3f61-44e5-b38e-24d0128c1873.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-02-0021	TCGA-02-0021-01A	Tumor	Primary	Unknown	Unknown
ee9d25cc-5b68-4649-8bd7-67d0d476c7c9	cf63ccbb-db5f-4fa2-9ca7-72711fbc4b36.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-RD-A8N6	TCGA-RD-A8N6-01A	Tumor	Primary	Unknown	Unknown
ee9f3ac9-f2e4-4d62-ae81-00070ef98044	daedf0fe-b9a9-4f25-89aa-de54e6ce3685.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-7485	TCGA-HT-7485-01A	Tumor	Primary	Unknown	Unknown
ee9f54f2-a086-419d-b2ad-28fcf8f82b20	a28fb52e-23c8-4394-8cd9-c6f8c97793c4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-HU-A4GQ	TCGA-HU-A4GQ-01A	Tumor	Primary	Unknown	Unknown
eea2c56c-d7f5-4b3e-af26-e367d1265487	402d4231-30f4-4929-ac44-c5b3636d5694.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-29-1774	TCGA-29-1774-01A	Tumor	Primary	Unknown	Unknown
eea415ce-402e-48d1-9dd0-42626bc79f9a	8ff5c548-bde1-48a4-a9d6-c47326c4ee0c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A4NQ	TCGA-DD-A4NQ-01A	Tumor	Primary	Unknown	OCT
eea75f01-ab8a-471a-8eb7-b35476f6f060	bd2bf736-0d6e-4d45-b7da-0b19bec0ee02.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-AAE7	TCGA-DD-AAE7-01A	Tumor	Primary	Unknown	OCT
eeb46706-80b8-4263-954b-b6780353efa0	1e9f2528-832d-47dd-a790-8e414e8ee09e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-B5-A3F9	TCGA-B5-A3F9-01A	Tumor	Primary	Solid Tissue	OCT
eec11a0a-0882-458c-a06f-d7b3710609bd	3f906e0c-1ef7-44f7-956e-b8c35ca222b6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-MESO	TCGA-UT-A88G	TCGA-UT-A88G-01B	Tumor	Primary	Solid Tissue	OCT
eec297f3-7e9a-42cb-9e19-055ca02196da	580e478d-985d-40b4-896c-ea9ed36dc992.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-S9-A7R2	TCGA-S9-A7R2-01A	Tumor	Primary	Solid Tissue	Unknown
eed42a89-b8ab-43fe-b776-0e1fe96ec799	21072b6a-fd80-4886-87a9-68a074a80ac6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-B6-A0RH	TCGA-B6-A0RH-01A	Tumor	Primary	Unknown	OCT
eedad6d2-ed77-4199-a937-f364c30a9e54	95e71b64-3350-4d2a-b9bc-1876d197a022.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-59-2354	TCGA-59-2354-01A	Tumor	Primary	Unknown	Unknown
eeeb3159-48b4-4de7-8e6f-9217b583a898	acd21dd4-648a-46e8-87b0-b754f54cc79d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-AAW0	TCGA-DD-AAW0-01A	Tumor	Primary	Unknown	OCT
eeecdf32-6d46-44f4-b025-6ab1b638d910	6b62f7e7-f9d8-4dd6-889d-c28aba79ba45.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-06-2565	TCGA-06-2565-01A	Tumor	Primary	Unknown	Unknown
eefb636a-288f-4de6-8429-cf7cda781d6c	39a861d6-79a2-43eb-b059-fbe53a38d1f7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PCPG	TCGA-RW-A67X	TCGA-RW-A67X-01A	Tumor	Primary	Solid Tissue	Unknown
eefc55a9-c677-461f-8784-eed84d0cfb99	d491f3c9-2a24-4e05-8dfd-abdc784ae6a6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-RY-A83X	TCGA-RY-A83X-01A	Tumor	Primary	Solid Tissue	Unknown
ef0699f3-9a3d-47bd-b098-8414eec5c280	0f1d979b-f4ac-4060-b208-3d85de8788d5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-EW-A1PF	TCGA-EW-A1PF-01A	Tumor	Primary	Solid Tissue	OCT
ef0b8ffb-dd31-4bc9-b1f7-240fa77f2e2b	3b9a3b94-2bd4-434f-b948-bca86f3693c4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3556	TCGA-AA-3556-01A	Tumor	Primary	Unknown	Unknown
ef0e8058-10e3-498f-a95f-947b976177d2	81d3b423-5656-4846-a8db-ec9312b17c5c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-SARC	TCGA-DX-A1KY	TCGA-DX-A1KY-01A	Tumor	Primary	Solid Tissue	OCT
ef10c041-a292-4650-a886-17d2d5b24a78	73441d85-27e8-411a-b7f8-8625dd24afed.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-09-2045	TCGA-09-2045-01A	Tumor	Primary	Unknown	Unknown
ef208de0-804a-47d2-8c66-93fa4df818e5	33e96767-4708-45bd-a923-5e3a244feb35.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PAAD	TCGA-IB-AAUO	TCGA-IB-AAUO-01A	Tumor	Primary	Solid Tissue	OCT
ef2ec064-4dbd-4de8-bcf0-4323916828b7	5a84a3ff-a6eb-482d-a5c0-b9f850737f2e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-AACB	TCGA-DD-AACB-01A	Tumor	Primary	Unknown	OCT
ef3e33a1-f6cf-4cce-82ca-5c816db43237	6b89d045-8b24-4b4d-9c7e-7db1818bd589.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-READ	TCGA-AH-6644	TCGA-AH-6644-01A	Tumor	Primary	Solid Tissue	Unknown
ef4302ac-74cb-4478-9b5a-695dd1bfbc5f	c68889a4-f0b0-48b6-925b-af281be0a6c5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-FU-A23K	TCGA-FU-A23K-01A	Tumor	Primary	Solid Tissue	Unknown
ef45ceb3-886b-4437-b0c7-9c0a291b2189	d05bc94e-62ae-41cc-b3f5-1270ac5b4a55.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A3B7	TCGA-FD-A3B7-01A	Tumor	Primary	Solid Tissue	Unknown
ef48c1b2-42bc-48a7-94d8-fe73dd13fc5b	51b3568b-4222-4cc4-91ba-95ba3f3b210f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-PJ-A5Z9	TCGA-PJ-A5Z9-01A	Tumor	Primary	Solid Tissue	OCT
ef4a2952-828a-454a-bec1-120fc7b7821e	dc0127ff-f2de-4ddf-aa03-69474b8df3ea.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-44-6148	TCGA-44-6148-01A	Tumor	Primary	Solid Tissue	Unknown
ef4b779c-f700-4e69-a474-43c0fe1ece3c	92c5973a-f986-47d5-ae0c-ffabb6d929cc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A4FM	TCGA-EM-A4FM-01A	Tumor	Primary	Solid Tissue	Unknown
